It\'s Your World -- Change It!,,,,,,,,,,,,,,,,,,,,
,Computer Expert,,Every step has three choices. Do ONE choice to complete each step.,,,,,,,,,,,,,,,,,
,,\"What does it mean to \"\"give back\"\"\",,,,,,,,,,,,,,,,,,\"What does it mean to \"\"give back\"\"? Giving back is a way of helping people or supporting causes that you care about. Maybe you want to make sure people have enough to eat; ro that pets can find loving homes. Find a business that donates money to help others; perhaps by giving money to schools or hospitals. See if they can use help from you! It doesn\'t have to be money-they might be able to use your time or ideas.\"
,2,Set a giving goal, , , , , , , , , , , , , , , ,,,
,,\"With your Brownie friends, talk \",,,,,,,,,,,,,,,,,,With your Brownie friends; talk about how you\'d like to help others through your cookie business. You could help others with some of the money you earn or with the cookeis themselves. If you want to help with money; set a goal for the number of boxes you\'ll have to sell. If you want to help wtih cookies; think about people who would love to have cookies; sch as soldiers; people in senior citizen homes; or people who can\'t afford cookies.
,3,Involve your customers, , , , , , , , , , , , , , , ,,,
,,\"As you sell cookies ,ask customers\",,,,,,,,,,,,,,,,,,As you sell cookies; ask customers about how they think your community could be improved. People might tell yout hat there aren\'t enough trash cans in the park or that a sidewalk should be built near the school. Write down what they say; then look through your notes to find ideas for Take Action projects. You could also tell your cookie customers about a few projects you\'re thinking of oding; and ask them which one they would choose.
,4,Practice giving back, , , , , , , , , , , , , , , ,,,
,,If you want to help others with your,,,,,,,,,,,,,,,,,,If you want to help others with your cookie money; create a budget for a Take Action project or use your money to help your community. If you want to help with cookies; make a plan for how to do that. For example; you could offer your customers a chance to buy cookies for people who would enjoy them; then donate the cookies in person or write cards to send with the cookies.
,5,Tell your cookie customers how, , , , , , , , , , , , , , , ,,,
,,Write your cookie customers,,,,,,,,,,,,,,,,,,Write your cookie customers after the sale to let them know how they\'ve helped make the world a better place by buying Girl Scout Cookies!
,Outdoor Adventurer,,,,,,,,,,,,,,,,,,,
,1,Play outdoors in a new way,,,,,,,,,,,,,,,,,,Start your adventure by finding a new way to get moving outside!
,,Try an outdoor challenge,,,,,,,,,,,,,,,,,,\"Try an outdoor challenge. How could you take something you like to do outside and make it a bit more adventurous? Invite a friend to climb a hill that’s taller than the ones you’ve climbed before. Partner up and bike a little farther or in anew place. Or think up your own idea! Just make sure to get permission for hatever you decide to try.\"
,,Explore the night,,,,,,,,,,,,,,,,,,\"Explore the night. After the sun sets; find out how the world outside changes. Grab a flashlight; team up with an adult; and go for a nighttime walk around your neighborhood. Search for nighttime critters. Chase fireflies. Listen for sounds. Do you hear crickets or frogs? Do you see the Big Dipper in the sky? Use the stars as your disco ball and dance!\"
,,Have fun with water,,,,,,,,,,,,,,,,,,\"Have fun with water. Take a rowboat on a lake or river. Slip off your shoes and wade in a creek. Jump over the shallow waves at the edge of the ocean. Skip a stone across a pond. (How manyskips can you get before it sinks to the bottom?) If you know how to swim; take a dip in the ocean; lake; or pool.\"
,2,Explore Nature, , , , , , , , , , , , , , , ,,,\"Nature is the hundreds of plants and insects you see when you hike a trail. It’s the puffy clouds in the sky. It’s the sound of frogs croaking. It’s the smell of flowers. It’s the way a worm feels slimy when you touch it. Nature is awesome. It’s surprising. Sometimes it’s even weird. Let’s explore it!\"
,,Go on a nature hike,,,,,,,,,,,,,,,,,,\"Go on a nature hike. Go on a treasure hunt to collect leaves; pinecones; shells; acorns; and odd-shaped rocks. Follow tracks on a trail—were they left by humans or by other creatures? Or go bird watching and count how many different kinds of birds you see.\"
,,Create a scent diary,,,,,,,,,,,,,,,,,,\"Create a scent diary. Bring a notebook and draw or write about the things that create the unusual; amazing; and mysterious scents you can find outdoors. (You can even tape things that you find into your notebook!) Do you smell pine from a tree? Leaves or wildflowers? A campfire burning? How does the air smell after a rain? Whether exploring on a trail; in a local park; or in your own backyard; make sure to stop and close your eyes to take in the scents. Can you describe what you smell?\"
,,Sky watch,,,,,,,,,,,,,,,,,,\"Sky watch. On the next page; learn about different kinds of clouds. Then go outside and look at the sky. What colors and shapes do you see? Are the clouds white or gray? Can you see through them; or are they thick and fluffy; like cotton candy? Are the clouds moving? Watch the sky at different times of the day to see how it changes. Draw at least five of the different cloud shapes and colors you’ve seen.\"
,3,Buddy up and play outdoor games, , , , , , , , , , , , , , , ,,,Playing outdoors is fun; of course! And playing outdoors with your friends is even better. It can also help you get ready for your outdoor adventures. So play away!
,,Play a survival game,,,,,,,,,,,,,,,,,,\"Play a survival game. Develop your senses by playing the Survival Tent Game or get stronger and faster playingCapture the Flag.\"
,,Play a night game,,,,,,,,,,,,,,,,,,Play a night game. Grab some friends and a flashlight; and head outdoors after the sun goes down! Try a nighttime scavenger hunt and check off things you might see or hear; like the North Star or crickets. Or play a game of flashlight tag.
,,Play a water game,,,,,,,,,,,,,,,,,,\"Play a water game. Experience fun ways to be around water and get wet! Fill small balloons with water; and use them to play catch with a friend. (Remember to pick up and throw away the balloons that break!) Who can stay dry the longest? Or do a water limbo dance: Try moving underneath a water stream from a hose without getting wet. If you’re in a pool or lake; play a tag game like Marco Polo.\"
,4,Learn a camp skill, , , , , , , , , , , , , , , ,,,\"Camping out is a great way to experience the outdoors. Whether it’s in your backyard or on a campsite; learn something that will come in handy on a campout.\"
,,Prepare a campfire,,,,,,,,,,,,,,,,,,\"Prepare a campfire. Collect dry twigs; wood shavings; sticks; and large wood for a fire. Stack your materials into three separate piles: What can be used for tinder? Kindling? Fuel? Then; make an A frame with three pieces of kindling; just like in the drawing. Leave a space under the crossbar. Lay a handful of tinder against the crossbar inside.\"
,,Tie an overhand and square knot,,,,,,,,,,,,,,,,,,\"Tie an overhand knot and a square knot. There are many kinds of knots. Learn these two: the overhand knot; which is made with one piece of rope; and the square knot; which is also known as the joining knot. Follow the steps in the picture; and then tie something; like a bundle of clothes or food in a bag. The overhand knot is also known as a stopper—can you see why?\"
,,Learn to roll a sleeping bag,,,,,,,,,,,,,,,,,,Learn to roll a sleeping bag. The smaller or tighter you make your sleeping bag; the easier it is to carry. Practice rolling and tying your sleeping bag tightly. If you have a sleeping bag that goes into a “stuff sack;?or a bed roll; that’s fine; too! Practice rolling it as tightly as you can before you stuff it into the sack or tie it up.
,5,Care for the outdoors, , , , , , , , , , , , , , , ,,,Find an outdoor space you love; and think about how to make it even better. Outdoor adventurers are champions of the world outside!
,,Improve a trail,,,,,,,,,,,,,,,,,,\"Improve a trail. Tell a family member or your troop leader that you’d like to help out at a city or state park. You can do things like help clear an old hiking trail or think of ways to remind people to protect plants and wildlife.\" 
,,Care for animals,,,,,,,,,,,,,,,,,,\"Care for animals. How can you help other living things around you? You might put up a bird feeder or create a birdbath out of a recycled container. You could plant flowers like zinnias and marigolds to attract hummingbirds. Or pile up lots of dead branches and leaves to give small animals a place to nest and hide.\"
,,Help an outdoors space you love,,,,,,,,,,,,,,,,,,Help an outdoor space you love. What’s your favorite outdoor place? What could you do it make it even better? You could talk with your troop leader about planting new bushes or trees. Or get together with your troop and come up with your own ideas!
